x,y,token
-42.606457,-18.310173,preparing
-38.736908,-30.175995,receiving
-34.9184,-34.614265,material
-12.272562,-26.697168,point
-19.207466,-31.248402,submitting
-1.2735356,-46.373795,Thank
6.726607,-43.285637,Why
26.670328,-26.16623,borne
13.127823,-7.476292,despair
17.06697,17.16241,grow
-19.509333,21.438604,cross
15.564769,-0.6451237,wantonness
26.62794,20.937382,plague
-44.69044,-35.64841,vexation
-49.250706,24.617195,quarter
-18.513807,-15.842376,possibilities
-8.816554,-48.410767,pretend
-25.227203,-32.33046,genius
-17.783525,-37.337933,worse
-21.933002,-45.664383,ignorance
-3.1441705,0.9965119,hourly
-36.559383,-26.003786,flattery
-15.029226,-49.267624,learn
-25.518066,-24.050713,presenting
-32.88118,-35.433357,inferiority
-14.1177225,-45.195217,venture
18.265736,-17.295883,gain
29.432808,32.02276,places
-10.453848,-24.07504,belongs
-27.4033,-44.103977,uncomfortable
-10.863435,-46.107483,mistaken
24.391813,-7.1535645,doctrines
15.107015,-2.297587,tend
-22.12109,-30.758398,rationally
-15.993511,-6.278405,varieties
-2.044154,4.6764436,polish
-33.94112,-45.70404,anxious
36.84324,16.054012,lament
-0.5389334,-46.886448,Very
-29.37068,-45.049065,attempt
-12.456576,-50.148594,deny
-38.109356,13.062096,Pretty
38.227024,-32.374165,Can
-23.10686,-34.446243,seldom
-32.55174,-8.6985655,brilliant
-39.46715,-7.5789933,countenance
-52.949856,24.908253,complexion
9.377797,-38.91673,oh
23.07746,45.272415,height
-34.254936,-2.2494092,size
-16.329535,44.005856,firm
31.122932,-8.39899,upright
-46.157673,19.866434,glance
-5.550229,-32.329597,hears
-5.211906,-42.299526,;'
-10.868582,-23.782656,gives
-19.946667,-22.990011,loveliness
-19.337368,-47.606487,add
-17.941715,-42.06693,personally
-18.101551,-25.06567,Considering
-11.638638,-23.10405,appears
24.430212,-12.2333,lies
14.613999,-7.5475063,dread
-41.69126,-35.947987,equally
-20.364784,18.810184,stout
-40.484554,-43.512882,confidence
-19.472248,-28.195656,kinder
-19.170988,-28.282972,truer
-31.680477,-36.409977,qualities
15.964766,-15.02468,lead
-24.886923,-23.327915,lasting
-29.463488,-33.971542,blunder
57.901073,5.502567,angel
28.801153,-25.739992,brings
62.405624,6.9109864,John
23.199705,12.46817,blind
-57.337685,7.4758296,frightened
34.96702,-5.700708,unjust
-17.205091,-40.43394,unkind
-14.242208,-44.365097,excuse
-30.493095,-39.38527,liberty
-16.957409,-49.26295,consider
-39.01974,-1.2482934,somewhat
-26.227785,-25.697014,hinting
31.525003,-16.621584,arise
-40.205215,-38.547783,discussion
-19.742746,-39.729908,supposing
-31.075836,-43.54707,inconvenience
-18.336811,-40.246296,apprehended
50.100964,17.290092,province
-13.128053,-42.421654,advice
-15.758748,-14.84373,remains
-29.164076,-37.918976,fate
-51.021282,-33.362675,alarmed
46.89436,-14.6715975,Be
-39.018658,-45.676247,sincere
-43.01465,-9.5095005,excited
-41.093037,-41.00112,anxiety
-42.93072,15.608471,gently
-27.445763,-20.708073,declares
-31.741096,-46.941185,cared
-1.6014429,-22.505857,hereabouts
34.118793,-16.200945,tempt
-27.108875,-23.640179,creating
-38.011776,-1.0965462,slight
-28.530588,-38.45676,state
-9.067013,-46.49656,assure
18.091644,18.1138,Part
-29.362793,-45.152935,conceal
-34.515926,-29.068932,respecting
-24.072067,-27.177631,destiny
-30.16546,-46.790432,suspected
-30.300058,-7.107974,transition
-35.78245,-1.8554195,weather
-19.485231,-40.23679,surmise
14.523658,-54.288418,VI
-35.347622,0.45510373,direction
-50.697247,-33.910156,decidedly
-50.482136,-33.492226,hesitation
-41.086906,-14.932626,following
-39.119934,-42.6344,assurance
-22.989391,-15.39039,hints
-21.219437,-40.35683,confident
13.032252,0.8757281,fairest
-18.101501,40.973804,falling
-28.066866,-45.976456,scruple
27.031792,-0.8876427,praised
-51.489002,-33.120712,warmly
-36.349113,-42.752384,wanting
-37.256134,-32.67701,perception
-39.00805,-3.4797142,striking
-34.03149,-35.791447,improvement
-13.076652,-28.456781,least
-32.11706,-20.614899,proofs
-16.489483,22.334328,growing
-14.4716625,40.99433,graceful
-30.590853,-34.917465,attractions
-33.343094,-37.973114,infinitely
29.510065,-9.16375,grace
-8.311291,-46.286877,contradict
6.818912,-33.329445,gallant
-45.151756,-36.57988,decision
-15.830668,-13.46529,points
-5.5594397,-40.674454,Exactly
-39.96315,-34.136303,principally
9.118515,-30.45358,Great
-6.0716023,-42.92646,sighing
-43.93566,-6.4537845,animation
-25.068737,-33.711365,lover
-39.814644,-5.9878726,seconded
-33.72735,6.218744,sudden
22.338284,14.260593,likeness
-41.617165,-17.750994,leaving
-47.15223,-9.184866,stopt
-29.249352,-7.9113073,naivete
-11.205503,-32.311413,sooner
-51.971497,5.6433325,exclaimed
-30.50286,-12.009986,exquisite
39.872948,11.701279,possession
-36.262173,-7.2955117,passion
-31.43042,-45.282936,attempted
-26.381823,-41.47458,tolerable
-39.120335,-27.1288,disgust
-30.829115,-24.76619,delight
48.15184,-20.249931,Let
-16.784882,-44.877705,entreat
-6.4310036,-41.535362,charming
-35.167324,-10.45515,drawings
36.669453,-32.533092,Is
-9.89307,21.033115,landscapes
4.9791217,39.88215,flowers
4.1958876,2.432899,inimitable
29.99762,37.816555,pieces
3.7213895,-43.976704,Don
3.3427646,-44.841953,t
-41.524563,-24.919445,raptures
49.642017,-16.98587,Keep
-4.0936646,-37.712624,try
2.9807062,33.13441,delicate
-28.18806,-42.920574,difficult
-18.869825,-7.718687,peculiarity
-26.929567,45.96926,lines
30.747786,-2.3546045,mouth
-12.306433,-27.126604,use
46.10085,0.28406158,words
55.88589,3.305729,answering
-1.7744843,-32.053707,"?'"""
-30.792425,-47.786915,persuaded
-46.453316,-29.827423,proposal
16.825405,-20.40173,stand
-39.030743,-42.826588,earnest
-38.70118,-15.154372,pressing
-46.291218,-34.203545,produced
-14.5008,11.270897,containing
-26.87862,-2.4313636,portraits
-45.800316,-16.411581,finished
-29.333353,-44.259468,decide
11.075305,-5.692977,beginnings
-27.309292,-16.902958,displayed
-15.384818,32.759228,lengths
-40.529037,25.639463,pencil
-12.560285,52.466976,colours
30.753628,-17.2513,turn
-28.801598,-13.009017,progress
4.691331,22.661385,music
29.856401,-5.836494,labour
15.364421,12.406116,sang
-40.36945,-34.66773,steadiness
-42.002277,-11.157191,approached
-35.490475,-38.118313,excellence
-23.229658,-47.887867,deceived
-28.445448,-30.897581,skill
-28.660069,3.8436291,artist
-21.894394,-9.17309,musician
-29.048677,-30.694397,reputation
-33.144985,-19.766624,accomplishment
-19.069355,9.094458,higher
-32.62765,-47.430466,deserved
-40.50787,-3.7866073,spirited
-47.50293,-31.926895,companions
-7.584256,-45.012115,pleases
-2.2903633,-13.536718,performances
3.6821513,-31.123213,capital
-36.289555,-33.90775,variety
9.53487,25.63698,faces
-14.095994,-29.711641,study
-38.307034,39.227623,sitting
-2.607342,-8.547473,stealth
-30.490694,-23.04005,kindest
-31.254732,-9.73892,unlike
34.61963,-22.321056,Then
-49.40932,-26.476574,Henry
-27.749825,39.50607,sheet
-43.046677,-9.18949,eager
-16.643763,-49.749706,refuse
-16.08671,12.948163,featured
-15.473784,-34.066067,mama
8.763992,-37.054283,Here
-38.175343,-12.470441,sketch
61.97521,31.407877,fourth
-38.281124,26.805471,baby
-33.050755,18.710066,sleeping
-37.594276,-16.027613,sofa
-17.522867,20.04376,cockade
-46.25076,33.336304,down
-16.617706,-32.580196,conveniently
11.728732,-36.551533,George
-38.71446,22.359068,corner
26.1693,47.926144,length
-2.0495613,-24.04551,pet
34.851223,7.2172685,vowed
40.923378,2.1996698,provoked
1.0209234,-29.09808,--(
-46.34321,-22.915077,agreed
7.6652136,-47.26629,)--
-29.229815,-41.703007,flattering
33.34684,-14.9887905,trouble
-26.798023,-47.570236,persuading
-6.9110126,-38.440647,finish
-36.434387,-16.277712,unfavourable
23.39981,-8.6798935,husbands
56.10199,14.3088455,wives
-49.474995,4.362456,repeating
-35.123127,-26.89751,declaration
-6.683901,-50.715546,wait
-6.641838,-31.331942,portrait
5.8498106,-10.169964,destined
-27.924042,-34.487076,honourable
-48.402893,-0.19247021,blushing
-15.489946,-20.589203,keeping
-47.992847,17.10148,attitude
-35.775597,-21.79949,presented
-33.67446,-9.20018,mixture
-33.689987,39.45802,behind
-47.337833,-8.700931,watching
27.205202,-18.660273,touch
-30.907656,12.410892,gaze
-28.895617,-45.289852,offence
-14.626828,-30.971474,elsewhere
-23.379692,-50.935333,occurred
-20.69396,-36.13885,employ
-36.730953,-38.13904,lessen
-44.313004,-8.221165,listened
35.81284,30.226364,peace
-37.98841,-31.027512,smallest
2.8221629,-13.308168,intermission
-44.182102,29.865564,jump
-20.841007,-20.739273,charmed
-28.232582,-51.929146,displeased
-1.6275951,-51.919334,discern
-37.095127,-32.98007,complaisance
-25.656319,28.707407,throw
-33.376606,-10.194599,considerably
-4.4454184,47.6968,filling
38.533176,9.660348,memorial
-20.212048,-14.969721,associations
-39.106564,-19.906143,promising
-18.531534,-33.614723,entreated
-3.4479268,-29.350872,permission
-47.74479,-28.017315,attending
-47.725254,-20.056543,party
-42.933826,-29.727917,civilities
0.6763487,0.9880222,courtesies
-41.47643,-11.157435,accompanied
-20.10642,37.79653,rapid
31.637735,32.032223,continual
-25.641233,-10.827123,defended
-31.77016,-46.152565,suspecting
-51.5187,-32.960636,addressing
-58.436535,-28.312342,".--"""
-34.132362,-39.875835,correct
-35.96247,30.203405,eyebrows
-32.99724,-35.474087,resemblance
-35.94547,-34.875904,effect
-10.082363,45.785336,shade
-19.434412,53.3582,tall
46.08269,-16.071907,Consider
35.842503,22.936983,presents
-16.98679,-1.1980839,proportions
-25.917126,41.81398,fore
-5.101837,-40.742523,prettily
-26.957151,17.191244,Just
-1.7315167,-6.8547087,draws
41.793858,29.98354,doors
-42.190144,26.898382,shawl
-24.07279,55.78086,shoulders
26.617311,29.81863,tree
-4.148785,-36.60524,safe
-39.67756,-8.843031,placing
-36.43977,26.88718,touched
-7.651683,-34.154415,Any
-17.506784,-9.546482,admirable
-11.619071,25.733046,framed
-39.96672,-36.380722,depended
32.792213,-2.3042212,doer
13.215979,-58.640244,December
-31.319038,-7.3789034,stirring
-20.266706,6.1554995,alert
30.25352,-29.332867,Might
-35.703754,-25.266888,commission
16.442888,-4.546647,executing
-13.727102,-22.863924,errand
-18.180548,-50.632362,endure
-24.713352,-53.871555,desired
-39.081913,-30.245037,repetition
-43.283623,-30.493713,entreaties
-43.048214,-30.735395,assurances
18.112675,16.596601,frame
-33.60817,19.58522,directions
-7.9417653,7.0311804,pack
-42.047573,-28.978556,safety
-9.466552,28.45784,mostly
-24.078646,-23.862566,fearful
25.408566,37.27516,precious
13.263391,1.6507133,tender
-25.585236,-35.90959,suit
21.547691,16.241909,languish
-48.419987,-25.251108,principal
15.054171,-54.044907,VII
6.255437,37.604767,fresh
-41.750347,-27.888538,services
-42.980247,-7.3149314,agitated
-53.713768,3.9631555,hurried
-41.04134,-10.168033,announcing
-48.70213,-38.698162,extraordinary
-16.638803,-31.313816,longing
-53.6457,13.666653,Half
-50.675995,20.086731,minute
-47.644096,-35.816395,finding
-36.704052,22.666697,parcel
-12.869186,-32.725002,besides
8.965186,13.374999,songs
33.33022,5.451185,lent
-11.492289,-8.382628,copy
-35.03378,-18.612556,contained
-27.872728,-38.874886,direct
-8.445917,-37.58123,wrote
0.5780063,-18.710388,fast
30.786732,-7.1581025,ashamed
-11.544473,-42.06788,asking
-23.921827,-25.61507,connect
7.8888373,18.392012,d
-34.60168,17.407846,pressed
-40.1744,-39.580643,expectation
7.834404,-10.994248,errors
-27.876663,-27.944113,composition
-26.690311,-21.793028,disgraced
-34.872177,-37.81152,language
-40.358738,-38.26885,sentiments
-42.862495,-27.924046,conveyed
-22.939642,-5.340378,writer
-41.322285,-33.70511,expressed
-38.166203,-33.908142,liberality
-35.845695,-36.885174,propriety
-35.09962,-37.022606,delicacy
-46.417747,18.725346,paused
-53.52023,3.6603622,anxiously
-39.579803,-26.555075,forced
-35.099926,43.10192,slowly
-20.685383,-53.71605,helped
-33.15961,-41.661568,express
5.738012,-14.129125,diffuse
-42.70579,-35.07175,strongly
-14.14889,-34.809433,clearly
-9.793482,-22.952227,takes
-37.306217,23.810987,pen
52.274654,8.81174,certain
-43.12355,-18.658092,returning
-7.9771776,-42.917572,";--"""
-22.813404,-44.243347,speedily
-41.22848,-40.08687,intelligible
-20.265133,-40.962765,doubts
-41.35979,-34.633213,expressions
-31.596794,-37.737785,requires
-38.26421,-36.645054,prompted
-8.299049,-37.808216,write
-40.79607,-40.822563,disappointment
38.978046,-33.979088,Are
-2.632711,-48.488815,beg
-2.6125531,-48.529667,pardon
-9.712687,-39.205303,mistake
-41.82737,-35.93133,reserve
-53.928818,5.9197245,continued
-39.56833,-5.168625,contemplating
-34.74406,-16.369122,persevered
-47.457092,-5.7238955,silence
-21.466034,-33.276455,apprehend
-37.082096,-27.721241,bewitching
-17.297565,1.4831996,powerful
-17.970867,-48.550587,accept
-13.537196,-45.352585,hesitate
-36.02461,-43.426693,duty
15.382593,7.045233,thus
-9.083576,-42.45405,hesitating
-17.368542,-39.347843,safer
-22.657663,-43.85281,graciously
-13.607142,-45.193695,prefer
4.6362734,-40.73352,Does
-14.496159,-46.966724,occur
-8.439485,-26.950338,definition
33.861923,-14.873886,deceive
-32.978558,-14.809676,Instead
-42.609417,10.778551,confused
-50.0209,7.968612,thoughtfully
-45.4212,19.74729,mechanically
-32.31568,31.01458,twisted
-44.561996,-15.765576,waited
-36.078705,-33.98056,result
-42.840183,-6.0309153,impatience
-38.604618,-34.490887,hopes
1.1501538,-27.009834,Perfectly
1.8676451,20.85584,While
-42.74916,-29.238966,suspense
-11.604384,-21.941433,approving
23.969954,5.7548456,grieved
-28.038584,13.6910925,wavering
-34.471535,-25.939209,visited
-25.194279,-16.738918,surmised
-34.476803,-12.322918,forcibly
-29.594004,20.428282,aghast
-9.734503,-16.744154,dreadful
-20.125238,-53.43971,escape
36.553204,-8.7755375,honour
-0.73893917,-46.50484,Indeed
-43.881386,-35.107655,severe
-21.349485,-27.981537,pang
19.698477,12.361179,killed
-6.4453254,-27.102081,_You_
-32.47412,-18.076525,banished
-15.361627,-39.511932,conceited
-27.870544,-45.959114,conscience
-29.300718,-14.500732,opposing
-29.635,-41.693245,censure
-24.594004,-36.064816,natured
-31.088257,-29.105326,visiting
-8.6258135,-37.23654,writing
-40.865555,-39.12134,consideration
-1.922533,-47.417553,thank
-39.542946,-43.07869,consolation
-20.145449,-31.906202,offending
-24.49293,-39.562923,cares
-18.680815,-42.479244,advised
-9.903008,-42.589252,protest
-8.518437,1.3150498,formation
-6.329868,-18.756277,sentence
-36.96686,-19.054373,replying
-29.271156,-14.259967,tendency
-26.460213,33.799717,brace
-41.710495,-8.565998,decisive
-10.22596,-44.86852,ungrateful
57.433117,15.96599,sealed
-42.65561,-20.095604,bringing
-46.57543,-22.121046,invited
-48.756714,4.2606616,tone
26.312473,-36.195953,Nor
24.979712,41.815575,linen
-20.872875,21.600283,draper
-25.973799,-13.695566,refinement
23.376856,-0.16190812,teacher
32.42235,-4.435663,envy
-10.130109,-28.450974,conquest
13.044043,-42.779232,appear
-12.144669,45.24899,dark
-38.113903,-38.675518,attentions
48.397717,-3.9678924,Hitherto
-11.16088,-35.873436,explained
-29.667809,20.55565,cheering
38.43881,-0.81718606,rejected
-34.43091,37.722668,softly
-24.413359,-39.549057,absent
-15.934005,-2.2142105,original
-38.852478,-26.823805,allowing
18.994148,-21.948288,Bond
-38.773678,21.675629,street
4.067715,-39.16213,Has
-25.331594,-34.694355,modest
15.301729,23.723938,mounts
-42.548347,29.295732,horse
5.3633847,-12.825742,solace
-2.6462245,16.293098,opens
-28.549786,-21.31305,prepossession
-14.158744,-34.540646,suspicious
24.671545,-5.386653,imaginations
-41.29778,14.428428,grew
-18.44697,-36.762245,stronger
15.334564,-53.95824,VIII
63.5984,24.401781,slept
-34.300655,-7.6054606,gradually
-8.991252,-34.26153,getting
-55.39078,0.4538296,bed
-25.083906,-46.065247,judged
-21.569265,-27.782448,safest
-36.51919,-10.860921,previously
-18.09625,-45.621746,defer
-35.547665,-45.61104,induced
-42.44477,-38.458363,civility
-48.089222,-14.796205,ceremony
35.428783,32.49751,offering
-29.960749,-27.087116,answers
-28.973948,-31.40774,amusing
-28.301083,5.3952084,contrast
-12.466307,-42.565754,apologies
-17.186197,3.249606,rude
8.79246,38.178394,sun
-12.860206,-46.15423,treat
-8.579687,-27.096985,privileged
34.886887,5.9595833,stranger
-12.581486,-30.758545,substitute
-16.648424,-32.978397,entertain
0.09701408,-22.836443,walker
-45.63663,17.372726,pace
3.0235825,-6.0137806,tedious
50.546368,-15.92898,fetch
-15.083795,4.384006,instead
-18.527107,-33.780067,likewise
-27.91403,10.045868,seemingly
-34.91101,-48.282803,inclined
-41.41015,-20.97689,chat
-27.253286,-27.105072,voluntary
-18.123114,-39.125465,depends
50.503372,-15.366761,Come
-33.48469,-45.887794,improved
-20.123869,-30.374989,cured
-20.18684,-46.124893,bestow
-27.149504,17.354742,Almost
-35.426712,-45.74723,intended
-8.204577,-34.642235,Something
-39.40462,-40.43876,delay
-14.818845,-33.262623,tiresome
-20.323038,-11.153031,contradiction
-7.8581486,-43.042866,presently
-42.604797,10.679696,smile
-39.992054,-25.509966,fix
-23.80859,-32.966095,reason
-58.300808,-26.961193,";"""
-9.901499,21.057287,dropt
-36.921734,-44.325737,hint
-7.316994,-22.079676,adviser
35.320786,31.983843,offer
-40.127094,4.022547,desperately
-16.788168,-44.787285,consult
-18.366495,-39.240166,considers
-36.228203,-41.85199,imprudent
-5.7520742,-40.60719,speaks
-41.465054,-30.472551,plans
11.149376,-15.71179,advising
-27.678226,-34.41594,esteemed
52.84373,8.746396,counsellor
-45.612827,-25.045435,detained
21.079887,-25.794096,wretch
-15.255129,-40.96178,absolutely
-21.128498,-33.23505,inferred
36.47121,-32.619255,Was
-24.74636,-53.79563,refused
-18.859089,54.974922,red
-23.717363,-42.592155,indignation
-6.0967555,-32.99429,simpleton
31.178215,-3.3711388,foolish
-36.826466,0.65845406,incomprehensible
4.394181,-19.386862,imagines
10.934816,-34.955784,Nonsense
-4.601054,-17.013636,madness
-20.088852,8.228475,clearer
-29.54872,-43.96476,admit
-46.27979,-37.452824,address
-44.666622,5.755768,loudly
-28.717634,11.65415,calmer
-30.319363,-18.845335,infatuation
-20.623188,26.64377,blinds
-37.644753,-39.200363,claims
-40.30603,-32.628662,relations
-14.049349,-21.218601,simple
-29.433775,-40.25677,experience
21.005373,-7.70547,wit
-14.942847,-48.559143,avail
-24.593613,-35.892464,tempered
-9.689429,52.358944,beneath
15.49221,-0.55411446,deserts
33.034843,-12.447522,trust
23.298908,-12.741676,aright
8.145036,22.39849,cry
-44.19794,-9.55168,extreme
-28.840715,44.580566,crossed
-38.057003,-41.90316,partiality
-1.3225437,-41.67029,".'"""
-11.033301,-14.954913,statement
-15.958761,-16.265865,estimated
0.74259585,-7.6972165,richest
-0.70549047,10.858566,sphere
-19.82651,17.273932,moves
-29.498573,-35.071384,degradation
-18.226646,-12.895967,legal
-22.601519,46.49154,level
-33.39587,-31.949347,allowance
-34.146107,-24.516891,indubitable
32.98796,-20.511263,Whoever
-0.2156927,-35.42087,whoever
-1.8752999,-21.309237,shift
2.3751645,-18.385887,move
-9.756881,-20.254885,_was_
31.802254,-34.21491,Till
-12.942794,-18.70496,ambition
-46.613186,-11.264932,proceeded
-33.08471,-40.14088,selfish
-9.394507,26.177935,farthest
-56.60428,-23.113434,reply
-29.773932,-34.752865,assertion
-22.368692,-27.906075,contemptible
-22.175035,-26.35877,represent
10.877937,-15.52125,possesses
-26.480278,-25.465555,recommendations
40.56972,42.172874,ninety
40.49687,42.15951,nine
-28.805298,-11.903262,philosophic
30.84429,10.678611,fall
-19.937138,-16.046713,minds
-30.573286,-41.516926,certainty
42.166332,3.9812515,sought
-32.938934,-28.00671,chusing
-42.553707,-26.659365,consequently
-13.090475,-38.60209,nice
-25.821335,-18.803282,comprehending
-41.30656,-30.402044,readiness
14.8662615,-5.0846767,highest
40.253677,-4.928011,possess
-7.2243223,-33.900257,Better
21.450922,-10.685421,delights
9.361776,-12.054667,satisfies
-25.871109,28.573225,pick
-25.810255,-51.672813,wondered
-18.457523,-15.560476,receives
-15.639846,-44.47977,perceive
-27.59462,-40.265743,unfortunate
-25.879768,33.05817,puff
21.867592,-0.23889083,Vanity
-21.988768,20.130606,working
26.877954,5.9014378,weak
-2.0267563,0.46349633,produces
31.537954,-5.869181,mischief
-7.8504148,-34.569935,Nothing
-38.813625,-33.359734,expectations
-25.791018,-27.58474,offers
30.555286,-32.29427,Men
-8.623781,1.5040672,connecting
-20.373953,-23.744522,obscurity
-28.964043,-41.719547,prudent
-30.409441,-45.368237,disgrace
-30.227066,-32.099697,involved
17.463673,-6.93574,mystery
16.688963,-8.81717,revealed
-21.73124,-45.706787,encourage
23.878313,5.591452,greatly
36.31938,-12.27386,teach
-30.935467,9.333493,desperate
-5.5435944,-29.77707,master
-29.055641,-52.030087,angry
-35.085545,-43.180866,application
34.1856,12.101976,abide
-43.047855,-31.037603,refusal
-22.730179,-25.969597,tolerate
-43.011383,-2.3710504,altered
-40.326416,-42.210224,sincerity
-14.762226,-33.702923,unconcerned
-33.103596,-31.547194,habitual
-37.084515,20.187654,opposite
-31.247255,-41.06653,unpleasant
-41.099667,-31.952795,views
-10.577145,-18.158117,secret
-18.309015,5.9173183,projects
-50.07633,-0.36289877,laughed
-21.508736,-11.810887,act
41.264393,42.63496,thousand
13.204757,16.299519,pounds
33.10484,39.943916,apiece
25.774744,-8.80722,doings
11.749423,-39.164875,Good
-35.986565,41.730877,abruptly
24.07116,5.9273987,vexed
-33.450363,-22.590025,promoting
-46.629585,-39.594997,affair
-5.7241654,-41.317646,provoking
-28.494726,-51.929585,exceedingly
36.924747,-1.4979864,adversary
-21.264528,-39.93489,materially
42.687054,10.057564,cast
-49.044754,-20.726269,staying
-40.268616,-23.835155,uneasy
-39.366364,-40.17405,possibility
-31.839191,-15.444603,pleading
-20.684498,-33.855995,failure
-21.618073,-10.419024,prominent
-40.262196,-40.618084,uneasiness
-20.842144,-47.140774,justify
-32.519135,-34.552254,pretensions
-21.519003,-22.014402,observer
-52.303486,4.2607527,hastily
-41.518383,-34.22698,attentive
-31.237461,-42.625584,otherwise
39.82222,21.850014,war
-39.454235,-35.12816,motives
-35.65426,-31.51135,effects
-36.621548,-36.934547,prudence
-35.201614,-10.663043,originally
-13.829185,-45.66236,suggest
-37.009502,-46.216423,attend
24.144901,7.6594133,sick
-48.33116,-18.755806,Park
-43.41236,-18.134293,whist
-18.285292,6.1732454,club
-42.70376,28.482767,shabby
-15.605067,-20.478636,player
-44.2175,-17.812153,journey
-8.183917,21.812656,bearer
-44.76213,-9.080286,conscious
40.063362,25.450764,rode
-9.755922,-40.627094,significantly
16.647682,-53.724873,IX
35.893887,-6.7502084,forgiven
-39.995186,-12.653008,proceedings
-25.660072,-43.211266,justified
16.584496,-31.187065,Picture
-49.958042,-0.3853202,sighed
-34.52847,-14.767933,visibly
-33.237644,-26.576534,remembered
-32.101482,-2.988667,furnished
-37.350887,-31.684395,utmost
-42.497192,-42.950928,latter
-38.27167,-33.965466,improving
-14.236789,-12.530705,chapters
-47.506023,-35.681202,intention
-17.439371,-37.93166,easier
-16.903202,-31.68591,pleasanter
-37.325832,-36.241283,imagination
4.499079,41.47155,range
20.885477,-11.230092,labouring
38.563435,-16.73176,enlarge
-19.509563,-31.126097,comprehension
-25.561642,-28.479605,sober
-19.252619,-12.665253,facts
-25.877384,-31.21145,literary
-31.72574,-12.947568,pursuit
-19.970953,-14.284984,mental
-40.32119,-19.455366,collecting
-8.200265,-30.025072,riddles
9.041393,31.181242,hot
-41.39171,25.783619,paper
-20.009651,32.94155,ornamented
-10.880493,18.812357,trophies
11.352718,-7.7282515,literature
-5.217652,-0.37545574,collections
-14.745678,-6.275639,grand
-9.778116,0.8210627,scale
-37.947968,-26.848463,assisted
-6.4796567,-33.216766,invention
-10.861654,-46.178955,recollect
-6.2620893,-44.8254,worth
-35.721523,17.320923,putting
-29.641083,15.496495,ended
-12.913754,49.189346,frozen
-13.8767185,-49.184887,riddle
2.6832354,-6.894605,contribute
-46.75248,18.869648,intently
-33.65511,-21.10057,recollections
11.069252,-14.349529,breathe
30.765854,-2.347141,lips
-7.967043,-40.81776,charade
33.12473,-11.665366,doth
30.72203,-4.9972434,affliction
-24.644089,-24.224897,denote
6.876395,-17.91101,destin
21.584711,-12.018739,soften
35.017647,-12.955738,heal
-31.564316,20.997305,pages
-38.44467,-35.299725,security
2.6488297,33.246876,freshness
-4.786082,-41.709053,fellow
-28.52095,-27.446783,inspire
22.412647,-0.74727356,inspiration
29.55792,35.0929,piece
-40.603115,-9.296237,addressed
-38.19158,-12.487002,collection
12.269846,-15.103765,expose
7.8556995,32.63427,deep
-49.50161,5.571797,pause
49.723877,-15.163299,Take
-9.405489,-35.939514,loth
-48.25736,-13.862616,examine
-15.327829,-7.8274803,displays
-3.203215,33.35164,pomp
50.83344,17.663439,kings
23.516558,-37.932446,Lords
12.671027,27.039717,earth
-22.8135,15.328075,luxury
13.11802,-13.94736,ease
7.1410856,-25.308704,Another
47.14915,-12.121984,Behold
3.9785483,-0.66299707,monarch
2.3002048,50.82253,seas
11.943522,-33.86729,ah
-22.213802,-31.644045,reverse
37.02739,-29.569294,Man
11.607127,-7.4338703,freedom
-18.234741,14.519793,flown
42.648052,-8.607524,Lord
-1.2919384,49.73355,sea
-2.1234975,34.13208,bends
5.4249673,-20.371153,slave
12.239642,3.025345,reigns
36.61459,-23.676708,Thy
-34.264942,-43.694424,supply
35.26363,-32.049576,May
-12.15216,17.336973,approval
15.671652,40.847084,beam
-24.092474,-8.776903,pondered
-36.45716,26.959467,caught
-24.401367,35.24618,passing
-8.0414715,-29.934942,puzzling
-43.343346,-11.323627,confusion
-38.264942,-5.1607404,dulness
-9.296708,-42.276,--`
-17.220272,-44.377743,addresses
10.058022,4.1395926,Soft
10.312922,-33.876064,Humph
-30.548996,-39.313618,benefit
-29.825191,-45.606125,convince
30.498217,-33.352863,Things
-30.089907,1.9602123,crisis
-37.89366,-29.431084,observations
-44.22225,-8.006862,eagerness
39.33367,-5.0964713,kingdom
24.928858,-42.90239,Or
-38.5606,30.44393,shark
-29.944101,-26.184183,syllable
-22.721233,39.18914,sharks
49.55596,-15.76854,Give
-15.837021,-43.263954,listen
-16.675123,16.123865,cream
-36.93388,1.9802357,follows
46.27796,-16.859503,Read
-20.897852,-47.109024,resist
-40.350475,-10.49075,concluding
-36.566517,39.97418,pointed
35.333557,-10.001908,receive
-4.332675,50.450935,clear
0.53459746,40.455456,Its
-11.720656,-41.24279,congratulate
45.1898,-1.7683886,confirm
-33.90903,-35.025627,alliance
-23.674297,-5.722194,embraces
-42.578598,-18.902147,arrive
-36.303432,-32.848385,acknowledgment
-3.0652492,-27.0223,verses
31.179771,-25.883839,Could
24.332094,-18.030804,Receive
4.414921,-22.223164,play
-4.529585,-27.035736,motto
-13.756512,-8.615507,chapter
-14.9467745,-28.190302,prose
62.6541,30.87503,month
6.104327,-21.589748,strangest
-45.55482,-21.54705,Eltons
34.999844,28.412716,courts
-19.101902,-0.5592047,pre
-26.214993,-3.3201683,respective
10.118554,21.53528,homes
22.61252,-24.6525,sends
-9.931864,25.739813,channel
-18.620216,24.530022,smooth
-12.20048,-8.365282,edition
14.299729,-53.06124,Shakespeare
-38.65294,21.511124,passage
-17.321505,-32.427197,Michaelmas
-38.442898,-20.783998,handsomest
-45.68928,-21.878176,invitations
